Date,use [kW]_x,gen [kW]_x,KitchenDenLights [kW],MasterBedBathLights [kW],MasterOutlets [kW]_x,DenOutdoorLights [kW],DenOutlets [kW],RearBasementLights [kW],KitchenOutletsEast [kW],KitchenOutletsSouth [kW],DishwasherDisposalSinkLight [kW],Refrigerator [kW],Microwave [kW],OfficeLights [kW],use [kW]_y,gen [kW]_y,ElectricRange [kW],Dryer [kW],GarageMudroomLights [kW],DiningRoomOutlets [kW],MudroomOutlets [kW],MasterBathOutlets [kW],GarageOutlets [kW],BasementOutdoorOutlets [kW],use [kW],gen [kW],FurnaceHRV [kW],CellarOutlets [kW],WashingMachine [kW],FridgeRange [kW],DisposalDishwasher [kW],KitchenLights [kW],BedroomOutlets [kW],BedroomLights [kW],MasterOutlets [kW]_y,MasterLights [kW],DuctHeaterHRV [kW]
2015-10-27,0,0,2.6693544480000004,0.5587411100000003,0.9555311140000006,0.050205557,0.22333111199999994,0.186234448,0.424322225,0.877484441,4.26292222,6.991227774999998,0.4881077779999999,5.320103332000002,0,0,3.5696877790000006,0.3353816639999999,0.29316721900000003,0.08607277799999999,0.520166111,0.231842223,0.292444999,0.028590554,0,0,3.893326108,3.73558944,0.0056055570000000015,0.04957389199999999,0.003057775999999998,0.000816113,0.4487055550000001,0.246974998,0.4935611130000001,0.683904446,0.0016283349999999999
2015-10-28,0,0,4.356562222,0.570999999,0.8613177790000001,0.210214441,0.2557322250000001,0.18160001100000006,1.8655799989999995,2.1784511109999998,3.621734444,5.938492224,1.7437633319999999,6.359723333999998,0,0,0.18547332900000005,0.18288444200000004,0.4199583340000001,0.086638333,0.4633016650000001,0.23219888999999996,0.302099442,0.028917218000000005,0,0,3.5579444440000003,3.8147599989999996,0.005416666000000002,0.049905002,0.002707223,0.000709442,0.44453111100000003,0.27063777799999994,0.5056888909999999,0.6946361129999999,0.001549999
2015-10-29,0,0,3.6052544410000005,0.760434445,0.870693335,0.05299221999999999,0.29701777799999995,0.18278222700000005,1.375620000000001,1.0286799999999998,4.589077773000001,5.992413335999999,1.6279155500000004,10.065843338999999,0,0,0.186796111,0.18266277600000003,0.5286827800000001,0.087317224,0.987978335,0.23220277400000003,0.29652167199999996,0.029097780999999996,0,0,8.960309446999995,3.8606766639999996,0.022019444999999995,0.049762777999999994,0.005865006,0.0017911129999999993,0.4293488919999999,0.26283722,0.49874166299999995,0.6862594470000002,0.00264111
2015-10-30,0,0,3.749176665999999,0.6996755519999998,0.8636455519999995,0.048463337999999995,0.20910444799999997,0.18214110900000008,1.1644266720000003,1.4611944479999999,6.187308887999999,7.381842224999999,0.4869388870000002,6.205528887999999,0,0,0.18458222099999994,0.18253111199999997,0.424745,0.08684443999999998,0.6674483339999999,0.23090666800000004,0.31818500199999994,0.028704445000000006,0,0,2.940777781999999,3.6873733320000004,0.0038672199999999998,0.051006670000000004,0.0023422210000000002,0.000654999,0.4310966660000001,0.28290222300000006,0.485962222,0.6988349969999998,0.0014911130000000003
2015-10-31,0,0,3.0309944410000003,0.5735666660000002,0.9104466670000003,0.05697666600000001,0.29159999900000005,0.19732666299999996,1.6546911109999987,1.6600688919999995,3.5842444499999995,7.343779997999999,1.0967966630000001,6.680913336,0,0,2.197228889,7.573853892,0.7946961119999999,0.08777166400000003,0.7982427800000003,1.05896111,0.303785551,0.02594222099999999,0,0,3.4265549989999986,3.7298727819999997,0.005198335000000001,0.054146113,0.003621664,0.0008838860000000001,0.4140605549999999,0.28769055700000007,0.5101066649999999,0.7226661129999999,0.00184056
2015-11-01,0,0,5.406810001999999,0.7429688889999999,0.9985511109999999,0.057544442000000015,0.38416777600000024,2.104047774,1.4160066770000006,0.583010002,4.032698889,8.163317777999998,1.3355777739999999,9.198783333,0,0,2.002787223,2.1652349999999996,0.586520555,0.092604445,0.9053033319999996,0.50814111,0.32166389000000006,0.029057774,0,0,3.283715557000001,4.0798722220000005,0.004656667,0.059016664999999996,0.0032072209999999992,0.000746111,0.4917594490000001,0.3094644430000001,0.5458433320000001,0.736608889,0.0017211110000000004
2015-11-02,0,0,3.2285677799999997,0.5914000000000003,0.8978188909999999,0.07276222500000004,0.17102666399999997,1.0253866669999994,1.3788744470000003,1.6537300060000002,5.066149998999999,7.593225551000001,0.5113233309999999,8.502246666,0,0,3.2274661069999997,0.1788011149999999,0.402137221,0.087871667,0.62347111,0.23271888700000007,0.31262500000000004,0.028385552999999997,0,0,3.0608738899999994,3.8094083329999995,0.004218885,0.052720554000000024,0.002484446,0.0005855590000000001,0.445927776,0.269952221,0.48404055499999993,0.683462778,0.0014944419999999997
2015-11-03,0,0,3.4570744419999992,0.5631622190000001,0.8648466649999998,0.052088889000000006,0.21487000199999998,0.18226666900000002,1.4187455599999996,2.333577776000001,2.62117889,6.0020466709999996,1.270669998,7.357303335000001,0,0,0.18442944400000005,0.18292777699999999,0.335374443,0.08807222500000002,0.7267499969999999,0.231373337,0.316193334,0.028742221,0,0,3.022881113,3.682583893000001,0.004118334,0.05029999599999999,0.0022538880000000003,0.0005905560000000001,0.44362388599999997,0.270039441,0.505967778,0.6997227759999999,0.0014461139999999999
2015-11-04,0,0,3.8408077749999996,0.5470622199999999,0.9577833310000001,0.08356333199999998,0.24900888599999996,0.18252221999999999,1.391722229,2.8890844420000006,3.9040811160000004,7.50401555,0.9539911090000001,7.399381108,0,0,0.18432833199999996,0.18274166500000005,0.46544555800000004,0.08859888800000001,0.46992499800000015,0.23136444300000003,0.31354277399999997,0.02870889099999999,0,0,2.893188888,3.6976999979999996,0.0038250010000000006,0.052638889999999994,0.0021522199999999994,0.0005272219999999999,0.439403888,0.28436889000000004,0.48127777699999996,0.6968861099999999,0.0014811120000000001
2015-11-05,0,0,4.147850001000001,0.9666422239999999,0.9207411100000001,0.15801555600000006,0.26799555700000005,0.188168886,1.4212188869999998,1.2483899980000002,4.947735562,7.185184443999999,0.9985788870000002,9.791403336999998,0,0,0.183663328,0.18255388900000002,0.7778294470000003,0.09424000100000002,0.8571816669999999,0.23160833399999997,0.32982222299999997,0.028533336,0,0,6.510921110999999,3.9368633379999998,0.014658891,0.05958333600000001,0.004232778,0.0015261089999999999,0.4407366660000001,0.278402221,0.4883505570000001,0.83001611,0.002352779
2015-11-06,0,0,4.434218891999999,1.0856333330000008,0.8565077779999998,0.12431888900000003,0.21121666800000005,0.18226000500000009,1.3943455569999994,1.3431222249999997,3.441443336,6.652292221999998,3.00368667,6.200784443000002,0,0,0.18469222200000002,0.18278166600000004,0.28045611,0.08771889199999999,0.6709772209999999,0.231034999,0.30819444700000004,0.029078891000000003,0,0,14.308553333999999,3.7323111090000007,0.03743056099999999,0.04652722700000001,0.008865553000000003,0.003051108999999999,0.439823889,0.28082611299999993,0.4857461149999999,0.68865,0.003766666
2015-11-07,0,0,5.629327780000001,0.487951108,1.0096933369999999,0.08580110600000002,0.4305411140000001,0.5199511109999999,1.4394311109999987,1.9324655560000001,2.722769999999999,6.669854442999998,0.8281988850000002,8.914644447000002,0,0,0.514481667,6.072362221000001,0.776769445,0.08799666500000003,0.645762225,0.8073655550000001,0.319182776,0.026620556000000007,0,0,2.916384997,3.7092238870000003,0.004354997000000001,0.07144055299999999,0.0032305570000000007,0.0009427790000000003,0.4338372199999999,0.31486444599999996,0.5765227770000002,0.7207911109999999,0.0016922210000000003
2015-11-08,0,0,4.604388887000002,0.628485556,1.009875556,0.13503888899999997,0.32699222299999997,0.18788555300000007,1.411388885999999,1.9444122220000002,8.449134440999998,8.719585560999993,0.997235554,9.843306668999997,0,0,0.18016777700000003,4.07015889,0.3962566639999999,0.08794722099999999,0.8532844450000003,0.5367188900000001,0.32190333800000004,0.027371668,0,0,3.190709443999999,3.7687466680000004,0.004648331000000001,0.052156668,0.0033472230000000003,0.0008194430000000001,0.449667226,0.2694255570000001,0.54596722,0.7046394429999999,0.001726112
2015-11-09,0,0,5.673733330000002,0.8785899989999997,0.8670844479999995,0.21273222200000003,0.134562223,0.183351113,1.4542144430000001,1.095672216,2.44946,7.105071104999998,1.2165033319999994,7.168048892000001,0,0,0.186166668,0.8332194439999999,0.7165594460000001,0.09126222199999999,0.9012005539999999,3.6793888909999994,0.31105722300000005,0.028042224,0,0,3.4976800009999995,3.919501668,0.005291114999999999,0.05495166800000001,0.0042722229999999995,0.002402220999999999,0.4238950019999999,0.43815055399999997,1.3739022199999993,0.7104572199999998,0.002122776
2015-11-10,0,0,3.6743699979999995,0.7336399980000002,0.965183333,0.10893889099999998,0.2614344410000002,0.18473444700000005,1.255717778000001,1.6541011160000003,4.263886665,5.763596665000001,0.9070377829999995,5.9280488889999985,0,0,0.18373444499999994,1.522576672,0.69547,0.088779443,0.5129622270000002,0.35446166599999995,0.316000555,0.028471671000000004,0,0,3.5963550019999992,3.7386088880000004,0.005584443999999999,0.054064446000000016,0.002796664999999999,0.0006022220000000002,0.38379722199999994,0.2879599990000001,0.49571722300000004,0.727222776,0.0017333350000000006
2015-11-11,0,0,4.078093335000001,0.5832288929999999,0.8893499969999998,0.051701115999999984,0.373552219,0.18856333200000006,4.639377775000001,0.591603332,6.2284633320000005,5.845459997,0.6658855560000001,7.543556664999996,0,0,5.3717772230000005,0.8225383329999999,0.4776905540000001,0.08667333400000002,0.6547716679999999,0.232435001,0.3125355530000001,0.028157776999999995,0,0,3.163736670000001,3.6950855570000005,0.004281109000000002,0.05336333300000001,0.00326611,0.000703893,0.39623888799999996,0.2608755569999999,0.530197781,0.7196233330000001,0.0017055580000000002
2015-11-12,0,0,4.223915558999999,0.7195944400000002,0.8624377799999999,0.378222224,0.2878955550000001,0.1819866630000001,1.418947774999999,2.536217777,2.742909998,7.457380001000001,1.5316766660000007,8.727513326999997,0,0,0.185928334,0.182749998,0.768696671,0.08938889400000002,0.7682455570000003,0.23197166900000005,0.3015850010000001,0.028754445000000007,0,0,3.286511112000001,3.7029827799999997,0.004588329,0.051277776000000004,0.002680001,0.000665,0.5356183340000001,0.275038331,0.4912588880000001,0.7465650020000002,0.0016061119999999998
2015-11-13,0,0,4.773355552999998,0.6642922229999998,0.871352221,0.054813335,0.25825888599999997,0.182639994,1.3477299960000002,2.1629555499999995,4.365476663,6.534565553000001,1.452936664,5.97916222,0,0,0.185787779,0.182655001,0.31396500099999997,0.08775944700000002,0.5525488880000001,0.23128110999999998,0.29987055799999995,0.029007225000000008,0,0,4.0513683359999995,3.9282611140000006,0.006249443,0.061260553999999995,0.0030655549999999998,0.0006594460000000002,0.45320888800000003,0.30723944499999994,0.48479666699999996,0.700585554,0.001737222
2015-11-14,0,0,4.902093334999999,0.634915555,0.9771277799999999,0.09021222299999997,0.44379555299999995,0.190333329,2.52163889,1.2615399969999996,4.6758233350000005,5.9842444450000025,0.5914144430000001,7.7328266679999995,0,0,0.17856055299999998,8.996354445,0.6777761120000001,0.08730944500000001,0.6428777759999998,0.928596665,0.3070249989999999,0.026178890999999992,0,0,4.909281661999999,3.780931106999999,0.007801109999999999,0.07962611100000001,0.004936668,0.0010855569999999998,0.44913389000000004,0.3702977789999999,0.568678333,0.7125999970000001,0.0022072249999999993
2015-11-15,0,0,3.7667522210000004,0.6359544390000001,0.8659866649999997,0.07641443999999997,0.362158884,0.181821111,1.4159100019999993,3.4085866669999985,5.896198889,9.138318888000002,0.8583611080000002,9.118575552999994,0,0,0.18480999899999997,0.6089338890000001,0.358612224,0.089006668,0.790264996,0.385510554,0.316488335,0.028497223000000002,0,0,3.552012225000001,3.7413616690000002,0.004957780000000001,0.053683333,0.0029366649999999998,0.0006077780000000001,0.436727776,0.268054446,0.5130283329999997,0.724758888,0.0017161130000000002
2015-11-16,0,0,3.485301112,0.6596822220000002,0.8266577770000001,0.19464999700000002,0.211381108,0.18180111500000007,5.698836665999999,1.7274988919999994,4.444830006000001,8.182574441000003,1.2199711080000002,7.965925556,0,0,0.18534444099999997,0.16234555400000006,0.307303337,0.08767222300000001,0.6288188859999999,0.232030559,0.2996866660000001,0.028734444999999994,0,0,3.3502744450000006,3.6813083339999992,0.004364444,0.05005388800000002,0.0023388870000000004,0.0004627770000000001,0.4316277749999999,0.2951550009999999,0.48105555699999997,0.6938877760000001,0.00159889
2015-11-17,0,0,4.093037778,0.6119344429999999,0.9000455589999999,0.17712,0.22813555699999996,0.19824333400000005,1.3071455570000003,2.131622219999999,4.116991111,6.287408885000001,1.2335000000000003,6.5255133370000005,0,0,0.18608778299999998,0.16235611400000002,0.2809900010000001,0.08700777900000004,0.331451114,0.232332779,0.3021033330000001,0.02896944600000001,0,0,4.108838887999999,3.953039999,0.006300557,0.04958889,0.002949444,0.00068778,0.4462766680000001,0.295674447,0.505923332,0.765324445,0.0017811130000000006
2015-11-18,0,0,3.827635556000001,0.6951255560000003,0.8134988859999996,0.069858893,0.3149611139999999,0.1819200020000001,1.3529166649999995,2.5318766650000013,0.6207900029999998,7.270779999,1.1822488939999998,7.562644440000004,0,0,0.18558833600000002,0.16228166799999993,0.690937779,0.08926388899999999,0.6423166700000001,0.23202833100000006,0.30117444500000007,0.028737221999999993,0,0,4.03268778,3.7254149959999996,0.005672778999999999,0.050668335999999994,0.002758336,0.000598889,0.4294961120000001,0.270374443,0.48444111400000006,0.6953294430000001,0.0016905520000000005
2015-11-19,0,0,5.305105556,0.696531112,0.9110488929999999,0.8943788900000003,0.30572888400000003,0.18708555699999999,1.401302218999999,1.1753322160000004,6.907552217999999,8.244008892,2.6877844420000003,9.246831108999995,0,0,3.179939443,1.977105556,0.4423633329999999,0.08828388900000002,0.7426111099999998,0.45712833200000014,0.30872721999999997,0.027848334000000006,0,0,3.191287775000001,3.751654444999999,0.004242219999999999,0.08507333299999995,0.0032833329999999994,0.0007077820000000002,0.445702778,0.271953888,0.49072777700000003,0.6964516650000001,0.0017244430000000002
2015-11-20,0,0,3.3929977690000004,0.5518644419999998,0.948097778,0.05286222400000001,0.30653666700000004,0.18167555600000002,1.360327780000001,1.1092255569999998,3.31508,6.284049999000003,0.5021288849999999,6.777396669000001,0,0,0.18537388799999996,0.162297222,0.43001610799999995,0.08792667000000001,0.5827855559999999,0.231608887,0.31884278,0.028908333,0,0,3.1715155590000004,3.6969838890000006,0.00393611,0.050505001000000015,0.0022605559999999995,0.0005483340000000001,0.4278766660000001,0.314508885,0.49916389000000005,0.7114266659999999,0.0015799999999999996
2015-11-21,0,0,4.342861111999999,0.5311666660000001,1.0137633320000004,0.05735555299999999,0.372313336,0.19094666999999999,1.2839433340000015,0.5747577830000001,6.484460000000002,5.594841115,1.17677222,7.816896666999998,0,0,1.8413100010000005,8.493200001000003,0.28932611,0.08574389000000002,0.368941112,1.087851111,0.3323022219999999,0.02600555699999999,0,0,3.809645558,3.9434605580000004,0.005677777999999999,0.051864446999999994,0.004401670000000001,0.0008127780000000001,0.4438972219999999,0.320784998,0.5975972230000001,0.7253988869999998,0.0020022209999999998
2015-11-22,0,0,6.430334440000002,0.6087922170000001,0.9575011130000004,0.052921108999999994,0.414008891,0.18631110800000003,1.4013666729999998,2.754879992999999,8.482337782999998,8.969472220999997,0.957034442,8.399447783000001,0,0,3.1923050000000006,1.8061522239999999,0.378419999,0.08862444500000001,0.8998722219999999,0.5165861110000001,0.321382781,0.027222775999999994,0,0,3.695170001999999,3.747987776999999,0.00490111,0.05293777899999999,0.00369611,0.0007177819999999998,0.48387110999999994,0.29826499899999986,0.538618334,0.7039483340000005,0.0018222239999999997
2015-11-23,0,0,5.085416670999999,1.5955911099999998,0.985191109,0.05418888699999999,1.265014442,0.18409222299999997,1.2436477739999996,2.3298588880000013,4.209241112,8.133588890999997,0.7679211119999997,7.457631112999997,0,0,0.18556611100000003,1.7690000010000002,0.47878277700000005,0.08959166700000003,0.961165,0.398419441,0.3003127800000001,0.02758833300000001,0,0,4.978537777,3.7318044489999997,0.007900001,0.09263166800000001,0.004163333,0.002606110999999999,0.46654000100000004,0.7543788920000001,1.241130001,0.7241566639999999,0.002436112000000001
2015-11-24,0,0,1.905186668,0.527439998,0.9513922200000003,0.054868883,0.21167778100000006,0.18908444800000002,1.5276333380000005,1.308476665,4.340704442999999,6.073477776000001,1.129524447,6.093174443000002,0,0,0.17979111200000006,8.542214447000001,0.324722779,0.086869999,0.5075605590000001,0.8305199999999999,0.30236888700000003,0.025961111,0,0,8.731909445000001,3.807508334,0.019356665000000002,0.04842777600000001,0.006224447000000002,0.001510558,0.43576555699999997,0.25427222,0.492149997,0.697354443,0.0028088890000000015
2015-11-25,0,0,4.467923333,0.500447775,0.9956755599999999,0.05171444500000001,0.367275555,0.20245110900000002,1.5331177749999996,2.517117779,7.624256665999999,7.889528893,0.8105333309999999,7.550262221999999,0,0,4.759746666999999,0.17617555200000004,0.21620833599999997,0.088093889,0.5303111149999999,0.23306500100000002,0.30112555300000005,0.032817777,0,0,4.494602777000002,3.8472572209999996,0.006892776000000001,0.3056327800000001,0.003689444,0.0007105579999999999,0.43351278099999985,0.2968072219999999,0.574135556,0.7730300029999999,0.0019377790000000002
2015-11-26,0,0,6.749606666000002,0.5814633349999999,0.97631333,0.15169333600000004,0.631271114,0.20466666899999997,1.6210011100000001,1.152089997,8.350957779,8.93525778,3.9439600000000015,8.663183332999997,0,0,4.5061572220000015,0.17651333399999994,0.35072444199999997,0.089924999,0.6769394439999998,0.23402444400000005,0.285512222,0.027676667000000002,0,0,3.585134446000001,3.6902238910000005,0.004703335,0.33400055800000017,0.004189999,0.0008422220000000001,0.4492399989999999,0.23698277800000003,0.513031113,0.7111555580000002,0.0019588860000000004
2015-11-27,0,0,5.917623334999999,0.6564399980000001,0.8179888950000005,0.174711108,20.214359999000003,0.7281955559999999,2.660905559999999,1.827274448,6.298779996999998,8.589382221000003,1.5912955549999999,8.536187776000004,0,0,0.19753222299999992,0.17697833200000002,0.40225055099999985,0.09014778000000002,0.7684355540000003,0.23257111000000003,0.28859944200000004,0.027582776999999996,0,0,3.0260949979999996,3.675875554,0.003909996000000001,0.2788488880000001,0.00448278,0.000866665,0.4713905560000002,0.26115500099999994,0.49575777699999984,0.6911483329999999,0.001964443
2015-11-28,0,0,6.9721977750000015,0.5770677759999998,0.962799997,0.03778000199999999,27.077922225,0.5494677769999999,1.5867966660000006,0.570096667,5.192168888999999,7.231610001000002,0.46460333300000006,8.734385559000003,0,0,6.641632780000001,6.572698887,0.8047338870000001,0.091242779,1.532095557,0.8414350010000001,0.2986738839999999,0.024853330999999985,0,0,2.979798889,3.665584444999999,0.004100558000000001,0.264840559,0.006489445999999999,0.001323335,0.42570777299999996,0.26176444400000004,0.6122205560000001,0.7012583339999998,0.002335555
2015-11-29,0,0,4.284710003000002,0.8624588860000003,1.0064655529999997,0.06781666499999997,23.384390003,0.212873333,1.391798891,4.674455560999999,5.046748886999999,8.084217778,1.1490477809999995,8.899888890000003,0,0,0.192768896,9.040539997,0.5364127769999998,0.09281999799999999,0.6545172239999998,4.511496107999999,0.294366667,0.024996114,0,0,7.093412223,3.908795557,0.020962777,0.063226109,0.009132223,0.0024905560000000005,0.5107700000000001,0.3276605559999999,0.5918472250000001,0.740992222,0.003549445
2015-11-30,0,0,3.17084333,0.5838177800000002,0.8427622190000003,0.189086663,13.390406668,0.18755000100000005,1.4801344449999996,2.528581109999999,4.214475550999999,6.61062889,0.44330999999999987,6.868691112,0,0,0.19666833500000006,0.15943888799999995,0.464498333,0.08931722099999999,0.5356738870000002,0.32241777899999996,0.30106555799999996,0.027896663999999998,0,0,8.531605003,3.6910027739999998,0.025362219999999994,0.047185001,0.008557221000000002,0.0020988889999999996,0.5798038910000001,0.2662144449999999,0.63559667,0.7042766660000002,0.0031333359999999996
2015-12-01,0,0,5.47350445,0.6661788899999997,0.900653332,0.292652218,14.869302222999998,0.18779333099999995,1.365361109,2.6692733349999997,4.782336667000001,7.637085556000001,1.3418444449999996,9.089353335000006,0,0,0.19399221999999997,0.15843499799999997,0.42306110900000005,0.09017388800000002,0.9128588860000002,0.2326450019999999,0.3090894449999999,0.027914998999999992,0,0,5.408845553000001,3.6666266690000007,0.015645553,0.052743893,0.007312778000000001,0.0016916679999999997,0.5880800029999999,0.2968116720000001,0.641350556,0.6948072209999999,0.002566666
2015-12-02,0,0,3.390914441,0.6528599970000003,0.8560999990000001,0.27240777199999994,11.447204444999997,0.186908882,1.347783332,1.1276677750000001,2.2752611119999986,5.714186662999999,1.6326188930000003,6.317516664999998,0,0,0.19260722299999994,0.15940611200000002,0.4828144429999999,0.089201111,0.6563044450000001,0.23207833400000002,0.307356666,0.028087223999999994,0,0,3.301470004,3.6575255570000005,0.010077224999999999,0.048198335,0.005442778000000001,0.001236111,0.5816150029999999,0.292315,0.6446216660000001,0.7095599990000001,0.002118333
2015-12-03,0,0,3.4406522210000006,0.7536744439999998,0.8652511129999998,0.13821111200000005,11.019518885,0.19050444600000005,1.4147988869999997,1.2156355589999994,6.771594443,7.896375555,0.5221733340000001,5.986268887999998,0,0,3.3271516680000004,0.15560500100000002,0.39342611099999997,0.089199997,0.6449422209999999,0.23161611000000001,0.311080553,0.027704445,0,0,3.4939127790000004,3.812054446000001,0.010866667999999998,0.055540554000000006,0.005900554999999999,0.0013305530000000002,0.566174445,0.27354777900000005,0.637401666,0.7087711110000001,0.0022188880000000005
2015-12-04,0,0,2.79641111,0.6842399980000002,0.8155855539999998,0.08393999600000003,11.198074445999998,0.186528888,1.4240177769999995,1.598082219000001,1.387708891000001,7.541094444999999,0.5272633290000001,6.127576664999999,0,0,0.19214666800000002,0.15973166700000002,0.35166778100000007,0.09015444899999998,0.7308555520000001,0.23151500399999994,0.30614722200000005,0.027978333,0,0,3.7960116679999993,3.6166222239999994,0.011338891999999998,0.05115389000000001,0.005452223,0.001228891,0.5802516690000001,0.26901833199999997,0.6305399999999999,0.7008205549999996,0.002178334
2015-12-05,0,0,3.6238877780000003,0.6218822270000002,1.0219911119999996,0.05394444000000001,27.895457775999994,0.20454999899999998,1.403757774000001,1.353786668,8.209215557999999,4.612394441999999,0.813535551,8.232652219999999,0,0,0.19551722099999996,8.486673887000002,0.38604999899999987,0.087992776,0.598740556,1.1040766650000002,0.317718889,0.025772778999999992,0,0,3.4950744460000007,3.6733277780000004,0.009962778999999996,0.05384611099999999,0.008239996,0.0017583320000000003,0.5746799989999998,0.291326111,0.6613622249999997,0.6964422229999999,0.0027105590000000004
2015-12-06,0,0,5.243888882999999,0.5965622240000003,0.8818444459999998,0.12051667099999999,24.951162225000008,1.0498711100000004,1.3630799940000005,2.6622499980000005,2.568441106,6.3260700000000005,0.8016555550000002,8.250439995999999,0,0,1.8339088870000002,0.173776111,0.5249733329999999,0.2480144429999999,0.7464116630000003,0.23368944600000002,0.31822888899999996,0.028076665,0,0,3.7708472210000004,3.6888922200000005,0.010621112000000002,0.047956667000000015,0.007346116000000001,0.001617777,0.6330244439999999,0.284036107,0.6246033299999999,0.6651016629999998,0.00242056
2015-12-07,0,0,5.612854448,1.4780788900000004,1.4737133329999996,0.08064222099999997,15.188922219000004,0.18871221900000004,1.3807122209999998,2.358073331000001,6.220432223000001,6.883844440999999,0.46116000499999976,5.988678887000002,0,0,0.19464167,0.17859333199999997,0.4771355569999999,0.26600000199999996,1.1061622200000003,0.23077222299999997,0.30526222299999994,0.02779110999999999,0,0,7.921554444000002,3.6717483330000005,0.023548891,0.054693887,0.008943328999999998,0.00194889,0.594133336,0.42119666399999994,0.6242449990000001,0.6560733360000002,0.003291115000000001
2015-12-08,0,0,3.927361114999999,0.5896333360000003,0.9620744399999999,0.16961888499999997,14.365420002999999,0.188745559,0.44475555399999994,2.095388893000001,3.157706665,6.324887780000002,0.7392266660000002,7.803595554000001,0,0,0.19417222000000003,0.17936722,0.4423933340000001,0.19395333099999995,0.674412777,0.23276666700000004,0.3196955550000001,0.028078335999999995,0,0,4.125209996,3.7312950009999994,0.012304998999999997,0.05180111299999998,0.006060558000000001,0.0013522210000000002,0.5746361110000001,0.25894999900000004,0.6283888900000001,0.6488711100000001,0.002228889000000001
2015-12-09,0,0,3.103823332000001,0.626405557,0.846704449,0.079774443,14.814613332,0.195128892,1.4019000019999992,1.9251333310000007,2.4221200009999992,6.000571110999999,0.4450033319999999,6.452486665999998,0,0,3.2771738890000006,0.175351111,0.304386664,0.09023888899999999,0.6426383319999998,0.23249500000000003,0.30173055899999995,0.027963328999999995,0,0,3.9976033319999993,3.631824443999999,0.012059999000000002,0.049426665999999994,0.006063334,0.0013627759999999998,0.5734811100000001,0.2663472230000001,0.6199844479999999,0.6552377770000001,0.002269999
2015-12-10,0,0,3.3462433329999994,0.6715800020000001,0.970687778,0.317454444,11.594712228999997,0.188635557,1.356474445,3.0332100029999993,7.536796671,5.472756671000001,0.5141188910000002,6.6163611120000025,0,0,0.19381833300000006,0.17979166699999996,0.401242224,0.08880389,0.48746666599999994,0.23212277999999997,0.306839446,0.028153331999999996,0,0,3.57182389,3.6266966700000003,0.010145554999999999,0.056358889000000016,0.006095557999999999,0.001457222,0.580798888,0.24633555800000004,0.6334622220000001,0.642811665,0.0021694459999999994
2015-12-11,0,0,4.263771108000001,0.6553322220000004,0.9372833340000002,0.9089311130000001,15.265628888000009,0.18888333699999998,1.7721911110000006,2.3378455529999993,0.9765222219999999,7.243356671,0.7039500010000002,6.390240001000001,0,0,0.19539888600000005,0.17871722200000006,0.4559022150000001,0.09056666599999999,0.7012566650000001,0.23188944400000006,0.30573666799999993,0.02798221999999999,0,0,3.3592361139999993,3.5765505519999996,0.009924998000000003,0.04917944400000001,0.005805557000000001,0.001348889,0.5670988899999998,0.25767666799999994,0.630363337,0.6401155519999999,0.0021044480000000005
2015-12-12,0,0,4.473215556,0.689044449,0.9080233369999999,0.03652222300000001,19.329775553999998,0.19863111200000005,1.3981055580000001,1.8189911069999998,8.245493332000002,6.124366667000001,0.4362533319999999,7.263669999999999,0,0,1.9269316690000002,5.665680001,0.8389027769999999,0.08871944200000005,0.5012077780000002,0.7818611120000002,0.31746777600000003,0.026139446999999993,0,0,3.7396888880000008,3.8144222230000002,0.010648330000000003,0.06629222199999997,0.007803890000000001,0.001908333,0.6477822250000003,0.251104443,0.6761816660000001,0.6629255530000001,0.002455552
2015-12-13,0,0,4.604748893000001,0.6265799979999997,0.9607399959999999,0.07376999899999999,23.721577777000004,0.393252222,2.543816667999999,2.1875422259999997,2.7989222249999997,6.208459998,0.8517455579999998,8.216003334000002,0,0,4.015136112000001,10.839242776999997,0.713255555,0.08900777700000001,0.76311,1.00244889,0.32389444499999986,0.024711111999999993,0,0,2.8216544449999996,3.761201666000001,0.008515558,0.052204444,0.008358891,0.001985002,0.6315205560000001,0.26467888900000003,0.7557044419999999,0.6915066640000002,0.002447223
2015-12-14,0,0,3.338872225,0.8075055500000002,0.972235555,0.11005444600000006,13.010665555000003,0.19324889299999998,1.2420999980000005,2.067153336,4.276251106999999,6.900068889,1.0472855550000002,5.693715557,0,0,0.19270388800000002,0.17729944200000006,0.42504889199999996,0.137558889,0.594649998,0.313279444,0.30623333299999994,0.027916109,0,0,2.8734161090000017,3.560772224000001,0.008376667000000003,0.05917555300000001,0.005282777000000001,0.001229999,0.577725555,0.27897611400000005,0.6341794459999999,0.720612222,0.0020261080000000004
2015-12-15,0,0,4.7482122239999995,1.5111555570000001,0.9029033310000002,0.06316777900000002,20.312326664000004,0.20383110999999995,1.223173336,1.8806044440000005,4.454000001000001,8.212568890999998,1.421565558,10.231225553999996,0,0,3.0268983329999983,3.6972483079999994,0.4119738889999999,0.16837934700000004,0.9601740349999998,0.26881715199999995,0.368313379,0.03145753799999999,0,0,2.968432222,3.633331668000001,0.009051670000000001,0.053621112000000005,0.006901667,0.0015905569999999998,0.627010552,0.27608444800000004,0.6635127819999999,0.708668332,0.0022394440000000006
